Product_1,Product_2,Product_3,Product_4,Product_5,Product_6,Product_7,Product_8,Product_9,Product_10
-2.19268210704316,7.21543438452356,3.15761061896907,0.136466396025871,-0.651671621185459,6.44283566640484,0.416881284655925,-0.0068498059128091,-5.68048020295741,-2.58343849684418
10.0697745715085,-2.2331245195257,3.62138319202725,-6.0065762875846,68.8823969239209,23.1994643142305,-0.378220634982433,4.85057193875419,14.6179647373698,3.62226837942675
-25.7779672906295,-4.72962803009812,-3.68748940109278,-5.34485424621841,-51.7823173901075,-0.198729834804367,-0.0375767602292911,2.39419891189471,-12.9562235975626,-2.33181904286035
-5.6478945287335,2.99051496157244,-6.79740222011353,5.58646906618165,-28.0820712222926,-37.0174366730911,-1.30568872504782,7.41938026947843,-0.730319884163249,0.259738962198682
-34.3419296752763,-4.36994898866027,-7.6193483563394,2.07813032893084,-23.9384728687771,-46.9620588259135,1.24069010446497,0.734397665844952,-4.34948179501922,-1.49177048216079
-24.0149618870001,0.276478320054966,15.3398151785381,13.02822408142,-4.97253238155987,-18.6387754060143,-1.01737829867623,3.11143001658733,10.4950785218569,-2.02528093845592
111.520188723194,-13.1120580872555,-14.7273447810694,-13.0374336707576,-18.4625703109429,13.4184494787504,1.19673287003853,2.5905055958802,-6.56249638805878,2.95897670488098
13.8811706047617,-3.34158823727213,8.35677104764565,18.7579317635755,30.9558355282663,101.706008011232,-4.00582056920246,-10.785068714179,8.23817580480137,-7.1359647365553
71.3569129104184,-3.34689150599548,3.39955320078582,-4.40596241035942,46.4613251995096,117.197231870977,-2.54461385095269,-2.06781178313991,-10.893729325955,0.962857965985221
35.0301081798436,27.879233175727,-5.96798935004368,-0.0792467537423045,15.3880735932847,-21.5599090248298,-0.54212561178413,7.40120689841373,5.36236731076301,6.5672064390099
21.5116006081462,-18.6191118094543,1.27301732421215,4.22489250304291,18.1551435900514,-7.32824922935711,0.225851782747764,-8.41815692188898,3.82761445721856,-4.33063854592869
19.3089470161847,-1.62825950326521,-5.26532088283707,-1.27467532968455,18.8514425011913,22.1605010259248,4.20269619625692,2.25200254878917,10.809614343374,1.18337562818204
11.9644306189643,-17.8083848122788,-25.4531224163176,-5.1988394681528,13.40392587915,-7.52215189175418,-1.62208437655086,-7.30498192553693,8.84555970894269,14.3603286280209
6.85232706465943,3.00734914493583,0.749033313674384,8.27472950593684,6.16626805694226,-14.1905604951479,1.5015404414456,-0.378917646653454,-5.68176308655567,9.89960223918734
3.29395155575146,20.2926615493326,0.152140901181453,5.43682417309548,0.408894590938067,-9.3339119002089,-2.26950824326743,1.21139675747795,-5.35052056864071,-3.30922842963094
0.817036433139443,1.55615497639679,-1.48151544529648,25.1211629873184,-3.15768050325866,-5.83061858340255,3.56146974100717,11.646385889326,0.80633182656755,7.49590580546129
